,f,p,t
15709,114795000.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/114795000.V51.jpeg,10
15710,T0122299106.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0122299106.V51.jpeg,10
15711,T0057367211.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0057367211.V51.jpeg,10
15712,T0139015405.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0139015405.V51.jpeg,10
15713,T0084302700.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0084302700.V51.jpeg,10
15714,T0123764103.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0123764103.V51.jpeg,10
15715,T0096732900.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0096732900.V51.jpeg,10
15716,00072447400.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/00072447400.V51.jpeg,10
15717,T0119683400.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0119683400.V51.jpeg,10
15718,T0081003506.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0081003506.V51.jpeg,10
15719,T0118664100.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0118664100.V51.jpeg,10
15720,T0124322206.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0124322206.V51.jpeg,10
15721,T0145314817.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0145314817.V51.jpeg,10
15722,T0133955105.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0133955105.V51.jpeg,10
15723,T0095525703.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0095525703.V51.jpeg,10
15724,T0130585307.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0130585307.V51.jpeg,10
15725,31657600.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/31657600.V51.jpeg,10
15726,T0115042700.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0115042700.V51.jpeg,10
15727,T0124322208.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0124322208.V51.jpeg,10
15728,T0134551906.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0134551906.V51.jpeg,10
15729,T0068969107.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0068969107.V51.jpeg,10
15730,T0108137000.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0108137000.V51.jpeg,10
15731,T0102622100.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0102622100.V51.jpeg,10
15732,T0068654517.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0068654517.V51.jpeg,10
15733,T0134016705.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0134016705.V51.jpeg,10
15734,T0131439908.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0131439908.V51.jpeg,10
15735,123384500.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/123384500.V51.jpeg,10
15736,T0073424806.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0073424806.V51.jpeg,10
15737,T00144455007.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T00144455007.V51.jpeg,10
15738,T0137648400.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0137648400.V51.jpeg,10
15739,T0079357700.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0079357700.V51.jpeg,10
15740,T0137816909.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0137816909.V51.jpeg,10
15741,T0137888000.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0137888000.V51.jpeg,10
15742,T0131813300.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0131813300.V51.jpeg,10
15743,145617015.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/145617015.V51.jpeg,10
15744,T0115529807.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0115529807.V51.jpeg,10
15745,T0130811100.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0130811100.V51.jpeg,10
15746,T0075471006.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0075471006.V51.jpeg,10
15747,T101283000.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T101283000.V51.jpeg,10
15748,T0114683912.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0114683912.V51.jpeg,10
15749,T0075975009.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0075975009.V51.jpeg,10
15750,TOO-30600412.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/TOO-30600412.V51.jpeg,10
15751,T0105209200.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0105209200.V51.jpeg,10
15752,T0117579200.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0117579200.V51.jpeg,10
15753,T0136071900.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0136071900.V51.jpeg,10
15754,TOO89325405.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/TOO89325405.V51.jpeg,10
15755,T0087403000.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0087403000.V51.jpeg,10
15756,T0113293813.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0113293813.V51.jpeg,10
15757,T0114414708.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0114414708.V51.jpeg,10
15758,T0117338718.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0117338718.V51.jpeg,10
15759,T0101463207.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0101463207.V51.jpeg,10
15760,98292300.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/98292300.V51.jpeg,10
15761,147937500.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/147937500.V51.jpeg,10
15762,TOO120443207.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/TOO120443207.V51.jpeg,10
15763,TO105350106.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/TO105350106.V51.jpeg,10
15764,T0117811300.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0117811300.V51.jpeg,10
15765,TOO51609208.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/TOO51609208.V51.jpeg,10
15766,T0041921600.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0041921600.V51.jpeg,10
15767,T0141113500.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0141113500.V51.jpeg,10
15768,T0137019508.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0137019508.V51.jpeg,10
15769,T0087941010.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0087941010.V51.jpeg,10
15770,T0101420200.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0101420200.V51.jpeg,10
15771,T0112671107.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0112671107.V51.jpeg,10
15772,TOO93392302.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/TOO93392302.V51.jpeg,10
15773,T0093946406.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0093946406.V51.jpeg,10
15774,TOO81224300.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/TOO81224300.V51.jpeg,10
15775,T0149273600.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0149273600.V51.jpeg,10
15776,T0144299228.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0144299228.V51.jpeg,10
15777,T0134228300.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0134228300.V51.jpeg,10
15778,T0136493913.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0136493913.V51.jpeg,10
15779,T0137596100.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0137596100.V51.jpeg,10
15780,T0130430000.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0130430000.V51.jpeg,10
15781,T0069008200.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0069008200.V51.jpeg,10
15782,T0122562900.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0122562900.V51.jpeg,10
15783,T0143281400.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0143281400.V51.jpeg,10
15784,T0136060310.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0136060310.V51.jpeg,10
15785,T0128974500.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0128974500.V51.jpeg,10
15786,T0074634812.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0074634812.V51.jpeg,10
15787,T0101098900.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0101098900.V51.jpeg,10
15788,T0125457201.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0125457201.V51.jpeg,10
15789,T0131010400.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0131010400.V51.jpeg,10
15790,155157600.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/155157600.V51.jpeg,10
15791,T0115864107.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0115864107.V51.jpeg,10
15792,T0071707715.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0071707715.V51.jpeg,10
15793,T0121822312.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0121822312.V51.jpeg,10
15794,T0119318400.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0119318400.V51.jpeg,10
15795,T0116904000.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0116904000.V51.jpeg,10
15796,T0107345900.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0107345900.V51.jpeg,10
15797,T0130859200.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0130859200.V51.jpeg,10
15798,T0111423006.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0111423006.V51.jpeg,10
15799,T0117663601.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0117663601.V51.jpeg,10
15800,T0130745309.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0130745309.V51.jpeg,10
15801,T0132639618.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0132639618.V51.jpeg,10
15802,T0137118600.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0137118600.V51.jpeg,10
15803,TO104560106.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/TO104560106.V51.jpeg,10
15804,T0080434607.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0080434607.V51.jpeg,10
15805,167890600.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/167890600.V51.jpeg,10
15806,T00163032000.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T00163032000.V51.jpeg,10
15807,T0120496606.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0120496606.V51.jpeg,10
15808,145049200.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/145049200.V51.jpeg,10
15809,T0063733200.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0063733200.V51.jpeg,10
15810,T0125088407.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0125088407.V51.jpeg,10
15811,T0044936600.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0044936600.V51.jpeg,10
15812,TOO94088506.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/TOO94088506.V51.jpeg,10
15813,T0115876700.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0115876700.V51.jpeg,10
15814,88798113.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/88798113.V51.jpeg,10
15815,T0132066902.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0132066902.V51.jpeg,10
15816,T0123203704.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0123203704.V51.jpeg,10
15817,T0083325513.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0083325513.V51.jpeg,10
15818,T0138525500.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0138525500.V51.jpeg,10
15819,T0063293202.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0063293202.V51.jpeg,10
15820,63950800.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/63950800.V51.jpeg,10
15821,T0122107200.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0122107200.V51.jpeg,10
15822,T0135055103.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0135055103.V51.jpeg,10
15823,TOO150868400.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/TOO150868400.V51.jpeg,10
15824,T0123764100.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0123764100.V51.jpeg,10
15825,T0146976100.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0146976100.V51.jpeg,10
15826,T0133507800.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0133507800.V51.jpeg,10
15827,125351100.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/125351100.V51.jpeg,10
15828,T0125072713.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0125072713.V51.jpeg,10
15829,T0133955100.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0133955100.V51.jpeg,10
15830,108288205.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/108288205.V51.jpeg,10
15831,T0089146900.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0089146900.V51.jpeg,10
15832,T0132278114.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0132278114.V51.jpeg,10
15833,T0086880712.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0086880712.V51.jpeg,10
15834,116276500.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/116276500.V51.jpeg,10
15835,T0118899103.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0118899103.V51.jpeg,10
15836,T0074174700.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0074174700.V51.jpeg,10
15837,T0134067100.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0134067100.V51.jpeg,10
15838,T0067860510.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0067860510.V51.jpeg,10
15839,T0125484200.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0125484200.V51.jpeg,10
15840,T0147695506.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0147695506.V51.jpeg,10
15841,T0067979811.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0067979811.V51.jpeg,10
15842,T0114215000.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0114215000.V51.jpeg,10
15843,T0134987600.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0134987600.V51.jpeg,10
15844,T0066468406.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0066468406.V51.jpeg,10
15845,T0137091400.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0137091400.V51.jpeg,10
15846,T0098759502.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0098759502.V51.jpeg,10
15847,T0136694702.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0136694702.V51.jpeg,10
15848,168497900.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/168497900.V51.jpeg,10
15849,T00154254700.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T00154254700.V51.jpeg,10
15850,T0110469406.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0110469406.V51.jpeg,10
15851,T0132750108.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0132750108.V51.jpeg,10
15852,T0114244300.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0114244300.V51.jpeg,10
15853,T0131592500.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0131592500.V51.jpeg,10
15854,T0144691613.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0144691613.V51.jpeg,10
15855,T0074671900.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0074671900.V51.jpeg,10
15856,T0127816709.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0127816709.V51.jpeg,10
15857,TO138043500.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/TO138043500.V51.jpeg,10
15858,T0130816804.V51.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/10/T0130816804.V51.jpeg,10
